periodyear,naicstitle,edr,wage.type,wages,planning.region,emp,wages.emp,pct.ind.emp,label
2007,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1745943157,Central,53680,32525.021553651266,0.020250887673969764,EDR 6E
2007,Crop Production,EDR 6E- Southwest Central,totwageYear,9147372,Central,413,22148.6004842615,0.06683929438420456,EDR 6E
2007,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,40009781,Central,1304,30682.347392638036,0.15577589296380362,EDR 6E
2007,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,122655781,Central,3284,37349.50700365408,0.07697356084755297,EDR 6E
2007,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,9861593,Central,268,36796.98880597015,0.04231133564887907,EDR 6E
2007,Farm Supplies Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,5562791,Central,94,59178.62765957447,0.021137845738700246,EDR 6E
2006,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1678397230,Central,53602,31312.212790567515,0.020305456925815493,EDR 6E
2006,Crop Production,EDR 6E- Southwest Central,totwageYear,7516187,Central,389,19321.817480719794,0.06331380208333333,EDR 6E
2006,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,37043855,Central,1282,28895.36271450858,0.16018992877670873,EDR 6E
2006,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,120806043,Central,3301,36596.80187821872,0.07765414382836576,EDR 6E
2006,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,9946789,Central,271,36704.0184501845,0.04354113110539846,EDR 6E
2005,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1601625518,Central,52734,30371.78135548223,0.02025844947219851,EDR 6E
2005,Crop Production,EDR 6E- Southwest Central,totwageYear,5645681,Central,227,24870.84140969163,0.03874381293736132,EDR 6E
2005,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,35146225,Central,1262,27849.623613312204,0.1634926803990154,EDR 6E
2005,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,117635177,Central,3284,35820.699451887944,0.07592010356944702,EDR 6E
2005,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,8423115,Central,243,34663.02469135803,0.04025844930417495,EDR 6E
2005,Farm Supplies Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,12539321,Central,277,45268.306859205775,0.06347387717690192,EDR 6E
2004,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1563823090,Central,52087,30023.289688405937,0.020259227250132825,EDR 6E
2004,Crop Production,EDR 6E- Southwest Central,totwageYear,4984694,Central,235,21211.463829787233,0.03873413548706115,EDR 6E
2004,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,34983853,Central,1253,27920.07422186752,0.16796246648793567,EDR 6E
2004,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,113888624,Central,3372,33774.79952550415,0.07674625031294809,EDR 6E
2004,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,7943888,Central,251,31648.956175298805,0.04470169189670525,EDR 6E
2004,Farm Supplies Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,21046421,Central,511,41186.73385518591,0.10195530726256984,EDR 6E
2003,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1497574164,Central,52046,28774.049187257428,0.02043318541527703,EDR 6E
2003,Crop Production,EDR 6E- Southwest Central,totwageYear,5093988,Central,233,21862.609442060086,0.04076990376202975,EDR 6E
2003,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,33066916,Central,1300,25436.08923076923,0.178130994793094,EDR 6E
2003,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,111750655,Central,3408,32790.68515258216,0.07490274511527725,EDR 6E
2003,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,7827769,Central,262,29876.980916030534,0.04728388377549179,EDR 6E
2003,Farm Supplies Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,19898100,Central,459,43350.98039215686,0.10994011976047904,EDR 6E
2002,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1449078219,Central,51877,27932.961023189466,0.020335795225358964,EDR 6E
2002,Crop Production,EDR 6E- Southwest Central,totwageYear,4755491,Central,221,21518.058823529413,0.03940798858773181,EDR 6E
2002,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,35008164,Central,1319,26541.443517816526,0.18426934898016206,EDR 6E
2002,Support Activities for Crop Production,EDR 6E- Southwest Central,totwageYear,4257043,Central,176,24187.74431818182,0.3308270676691729,EDR 6E
2002,Support Activities for Animal Production,EDR 6E- Southwest Central,totwageYear,132110,Central,7,18872.85714285714,0.012433392539964476,EDR 6E
2002,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,100800189,Central,3261,30910.821527138913,0.06925625451301873,EDR 6E
2002,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,8013848,Central,273,29354.75457875458,0.05227882037533512,EDR 6E
2002,Farm Supplies Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,20521948,Central,436,47068.68807339449,0.10539037950205463,EDR 6E
2001,"Total, All Industries",EDR 6E- Southwest Central,totwageYear,1396038107,Central,51973,26860.83364439228,0.020151431378585424,EDR 6E
2001,Crop Production,EDR 6E- Southwest Central,totwageYear,2359514,Central,133,17740.706766917294,0.024426078971533517,EDR 6E
2001,Animal Production and Aquaculture,EDR 6E- Southwest Central,totwageYear,31902135,Central,1280,24923.54296875,0.18109790605546122,EDR 6E
2001,Support Activities for Crop Production,EDR 6E- Southwest Central,totwageYear,4049763,Central,173,23409.034682080925,0.2698907956318253,EDR 6E
2001,Support Activities for Animal Production,EDR 6E- Southwest Central,totwageYear,346591,Central,17,20387.70588235294,0.043256997455470736,EDR 6E
2001,Food Manufacturing,EDR 6E- Southwest Central,totwageYear,94010206,Central,3220,29195.716149068325,0.06743455497382199,EDR 6E
2001,Agricultural Implement Manufacturing,EDR 6E- Southwest Central,totwageYear,3247635,Central,56,57993.482142857145,0.013789706968726915,EDR 6E
2001,Farm Product Raw Material Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,8183993,Central,293,27931.71672354949,0.05738347042694869,EDR 6E
2001,Farm Supplies Merchant Wholesalers,EDR 6E- Southwest Central,totwageYear,19178685,Central,396,48431.02272727273,0.10120112445693841,EDR 6E
2018,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,685651639,Southwest,17401,39403.00206884662,0.0061558043599693356,EDR 6W
2018,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,10137834,Southwest,247,41043.86234817814,0.03344617467840217,EDR 6W
2018,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,5578668,Southwest,139,40134.30215827338,0.012869178779742616,EDR 6W
2018,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,17536220,Southwest,417,42053.28537170264,0.008796540449319693,EDR 6W
2018,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,6008783,Southwest,77,78036.14285714286,0.16348195329087048,EDR 6W
2018,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,20779921,Southwest,344,60406.74709302326,0.05129734566060245,EDR 6W
2017,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,653692160,Southwest,17349,37678.95325378984,0.0061974481474098885,EDR 6W
2017,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,9357613,Southwest,231,40509.14718614719,0.031203566121842496,EDR 6W
2017,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,6361424,Southwest,170,37420.14117647059,0.015365148228488792,EDR 6W
2017,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,16516931,Southwest,411,40187.1800486618,0.008663209814088782,EDR 6W
2017,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,15336209,Southwest,202,75921.82673267326,0.4297872340425532,EDR 6W
2017,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,20630862,Southwest,363,56834.330578512396,0.05000688800110208,EDR 6W
2017,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,3242831,Southwest,58,55910.879310344826,0.012013256006628004,EDR 6W
2016,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,630451376,Southwest,17324,36391.79034864927,0.006285816709880749,EDR 6W
2016,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,8800928,Southwest,217,40557.27188940092,0.030576299845004932,EDR 6W
2016,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,5432994,Southwest,154,35279.181818181816,0.014445173998686802,EDR 6W
2016,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,16400618,Southwest,411,39904.1800486618,0.008874781369437066,EDR 6W
2016,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,9290832,Southwest,129,72021.95348837209,0.344,EDR 6W
2016,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,21511228,Southwest,378,56908.01058201058,0.0500861269378561,EDR 6W
2016,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,11627846,Southwest,241,48248.32365145228,0.05134213890072433,EDR 6W
2015,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,612968327,Southwest,17283,35466.54672221258,0.006359634516959577,EDR 6W
2015,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,8255655,Southwest,213,38758.94366197183,0.031154014918824045,EDR 6W
2015,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,4324419,Southwest,125,34595.352,0.011565507031828275,EDR 6W
2015,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,15033898,Southwest,392,38351.7806122449,0.008540118951656827,EDR 6W
2015,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,17546335,Southwest,383,45812.885117493475,0.7864476386036962,EDR 6W
2015,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,22998490,Southwest,412,55821.577669902916,0.053305731659981884,EDR 6W
2014,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,595277193,Southwest,17310,34389.20814558059,0.006471110287009255,EDR 6W
2014,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,7678572,Southwest,213,36049.633802816905,0.03257378804098486,EDR 6W
2014,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,4447835,Southwest,125,35582.68,0.01193659281894576,EDR 6W
2014,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,15932296,Southwest,425,37487.75529411765,0.00932017543859649,EDR 6W
2014,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,19267437,Southwest,362,53224.96408839779,0.776824034334764,EDR 6W
2014,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,22138162,Southwest,417,53089.11750599521,0.053785631368502514,EDR 6W
2013,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,579003930,Southwest,17504,33078.37808500914,0.006622957568272764,EDR 6W
2013,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,7435938,Southwest,194,38329.57731958763,0.02862623579755054,EDR 6W
2013,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,6320394,Southwest,182,34727.43956043956,0.017787333854573886,EDR 6W
2013,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,16531051,Southwest,431,38355.10672853828,0.00949694819646123,EDR 6W
2013,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,20753539,Southwest,387,53626.7157622739,0.7849898580121704,EDR 6W
2013,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,20868053,Southwest,423,49333.45862884161,0.05394032134659526,EDR 6W
2013,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,8645833,Southwest,149,58025.724832214764,0.033979475484606614,EDR 6W
2012,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,590207323,Southwest,17937,32904.461336901375,0.006897456051165073,EDR 6W
2012,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,6542204,Southwest,179,36548.625698324024,0.026913246128401742,EDR 6W
2012,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,5826328,Southwest,160,36414.55,0.01607232546459066,EDR 6W
2012,Support Activities for Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,5769251,Southwest,83,69509.04819277108,0.07771535580524344,EDR 6W
2012,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,19598230,Southwest,526,37258.992395437264,0.011859935514419067,EDR 6W
2012,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,22288757,Southwest,430,51834.31860465116,0.41626331074540174,EDR 6W
2012,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,20705537,Southwest,413,50134.47215496368,0.05415683189089955,EDR 6W
2012,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,5402431,Southwest,98,55126.84693877551,0.02408454165642664,EDR 6W
2011,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,585575434,Southwest,18060,32423.88892580288,0.007050801296629085,EDR 6W
2011,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,5646527,Southwest,160,35290.79375,0.024837007140639553,EDR 6W
2011,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,9411445,Southwest,253,37199.387351778656,0.026912030635038827,EDR 6W
2011,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,20287717,Southwest,562,36099.140569395015,0.01282022036179483,EDR 6W
2011,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,22691272,Southwest,447,50763.472035794184,0.3102012491325468,EDR 6W
2011,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,22069401,Southwest,425,51928.00235294118,0.055295342180588083,EDR 6W
2011,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,9464658,Southwest,175,54083.76,0.04063153006733225,EDR 6W
2010,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,566330189,Southwest,18208,31103.371539982425,0.007215441234455475,EDR 6W
2010,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,5043135,Southwest,151,33398.24503311258,0.023727215587680706,EDR 6W
2010,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,7830354,Southwest,219,35755.04109589041,0.02460397708122683,EDR 6W
2010,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,21870451,Southwest,662,33036.93504531722,0.015269640632928912,EDR 6W
2010,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,21822743,Southwest,480,45464.04791666667,0.18808777429467086,EDR 6W
2010,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,20788564,Southwest,449,46299.69710467706,0.062762091137825,EDR 6W
2010,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,8683148,Southwest,175,49617.98857142857,0.04188606988989947,EDR 6W
2009,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,567656679,Southwest,18611,30501.13798291333,0.0073480958557149995,EDR 6W
2009,Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,4477253,Southwest,142,31529.950704225354,0.0228405983593373,EDR 6W
2009,Animal Production and Aquaculture,EDR 6W- Upper Minnesota Valley,totwageYear,7559945,Southwest,224,33749.75446428572,0.0256,EDR 6W
2009,Support Activities for Crop Production,EDR 6W- Upper Minnesota Valley,totwageYear,1895263,Southwest,19,99750.68421052632,0.027065527065527065,EDR 6W
2009,Food Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,19977215,Southwest,615,32483.27642276423,0.01434870861622454,EDR 6W
2009,Agricultural Implement Manufacturing,EDR 6W- Upper Minnesota Valley,totwageYear,23085949,Southwest,539,42831.07421150278,0.19045936395759716,EDR 6W
2009,Farm Product Raw Material Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,19902905,Southwest,422,47163.281990521325,0.06153397491980169,EDR 6W
2009,Farm Supplies Merchant Wholesalers,EDR 6W- Upper Minnesota Valley,totwageYear,2154506,Southwest,47,45840.55319148936,0.010021321961620469,EDR 6W
2008,"Total, All Industries",EDR 6W- Upper Minnesota Valley,totwageYear,575008114,Southwest,18871,30470.463356472894,0.007148585340759589,EDR 6W
