year,description,gross.sales,taxable.sales,sales.tax,use.tax,total.tax,number,naics
2004,REAL ESTATE,649207749.00,88307520.00,5806756.00,561965.00,6368721.00,930,5310
2004,LESSORS OF REAL ESTATE,118498856.00,12620484.00,823476.00,66675.00,890151.00,245,5311
2004,OFFICES OF REAL ESTATE AGENTS & BROKERS,96968393.00,749604.00,49999.00,36142.00,86141.00,157,5312
2004,ACTIVITIES RELATED TO REAL ESTATE,88481164.00,11438246.00,717338.00,80084.00,797422.00,220,5313
2004,AUTOMOTIVE EQUIPMENT RENTAL & LEASING,510486994.00,432926339.00,38527753.00,519599.00,39047352.00,285,5321
2004,CONSUMER GOODS RENTAL,1195855455.00,817482625.00,53973651.00,403265.00,54376916.00,1347,5322
2004,GENERAL RENTAL CENTERS,50721068.00,35001145.00,2280108.00,55812.00,2335920.00,81,5323
2004,COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,544126803.00,322622241.00,20981072.00,146671.00,21127743.00,335,5324
2004,LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),15071018.00,9984461.00,648991.00,180091.00,829082.00,14,5331
2004,LEGAL SERVICES,510094712.00,1581827.00,102817.00,438065.00,540882.00,527,5411
2004,"ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES",438990027.00,14785005.00,971223.00,314451.00,1285674.00,681,5412
2004,"ARCHITECTURAL, ENGINEERING, & RELATED SERVICES",760383734.00,32542144.00,2115265.00,1083725.00,3198990.00,735,5413
2004,SPECIALIZED DESIGN SERVICES,302035862.00,78610876.00,5109739.00,216799.00,5326538.00,1235,5414
2004,COMPUTER SYSTEMS DESIGN & RELATED SERVICES,1236705207.00,228019611.00,14821447.00,1988478.00,16809925.00,1000,5415
2004,"MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES",1816536212.00,188598535.00,12343420.00,977362.00,13320782.00,2026,5416
2004,SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,364780148.00,7603797.00,494247.00,1693325.00,2187572.00,115,5417
2004,ADVERTISING & RELATED SERVICES,1078959871.00,67325456.00,4378975.00,870659.00,5249634.00,727,5418
2004,"OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES",1022427841.00,310865599.00,20206847.00,1904362.00,22111209.00,2876,5419
2004,MANAGEMENT OF COMPANIES & ENTERPRISES,182960238.00,81411111.00,5329844.00,187863.00,5517707.00,153,5510
2004,MANAGEMENT OF COMPANIES & ENTERPRISES,272237248.00,21764235.00,1418476.00,145928.00,1564404.00,67,5511
2004,OFFICE ADMINISTRATIVE SERVICES,40694369.00,3279729.00,213178.00,75791.00,288969.00,55,5611
2004,FACILITIES SUPPORT SERVICES,22741882.00,9987668.00,649197.00,58521.00,707718.00,19,5612
2004,EMPLOYMENT SERVICES,214501533.00,5153751.00,334994.00,58813.00,393807.00,157,5613
2004,BUSINESS SUPPORT SERVICES,2413044303.00,398400851.00,25903021.00,1995597.00,27898618.00,2840,5614
2004,TRAVEL ARRANGEMENT & RESERVATION SERVICES,493460527.00,27829652.00,1809426.00,993280.00,2802706.00,135,5615
2004,INVESTIGATION & SECURITY SERVICES,268938160.00,186931199.00,12150534.00,494645.00,12645179.00,360,5616
2004,SERVICES TO BUILDINGS & DWELLINGS,1249747876.00,749570653.00,48722511.00,935032.00,49657543.00,6284,5617
2004,OTHER SUPPORT SERVICES,295935843.00,66265284.00,4307989.00,211880.00,4519869.00,238,5619
2004,WASTE MANAGEMENT & REMEDIATION SERVICES,143728266.00,1064559.00,69199.00,109795.00,178994.00,103,5620
2004,WASTE COLLECTION,161320645.00,969851.00,63045.00,135945.00,198990.00,117,5621
2004,WASTE TREATMENT & DISPOSAL,38301619.00,25840.00,1680.00,28705.00,30385.00,12,5622
2004,REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,62482122.00,3143762.00,204347.00,55494.00,259841.00,57,5629
2004,EDUCATIONAL SERVICES,46295458.00,2869139.00,186581.00,102113.00,288694.00,141,6110
2004,ELEMENTARY & SECONDARY SCHOOLS,35276359.00,13729364.00,892413.00,62450.00,954863.00,334,6111
2004,JUNIOR COLLEGES,6918204.00,1414988.00,91974.00,0.00,91974.00,5,6112
2004,"COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS",135697720.00,36346621.00,2362909.00,44785.00,2407694.00,98,6113
2004,BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,38686841.00,979714.00,63678.00,5009.00,68687.00,24,6114
2004,TECHNICAL & TRADE SCHOOLS,27949847.00,6721446.00,437458.00,66178.00,503636.00,27,6115
2004,OTHER SCHOOLS & INSTRUCTION,84926768.00,10565960.00,686805.00,114953.00,801758.00,309,6116
2004,EDUCATIONAL SUPPORT SERVICES,152614.00,68792.00,4472.00,857.00,5329.00,7,6117
2004,OFFICES OF PHYSICIANS,1613770467.00,10148763.00,659683.00,1331630.00,1991313.00,437,6211
2004,OFFICES OF DENTISTS,328459296.00,1351351.00,87840.00,186490.00,274330.00,565,6212
2004,OFFICES OF OTHER HEALTH PRACTITIONERS,435838058.00,19181941.00,1246838.00,143013.00,1389851.00,1516,6213
2004,OUTPATIENT CARE CENTERS,361862128.00,13832113.00,899086.00,577462.00,1476548.00,428,6214
2004,MEDICAL & DIAGNOSTIC LABORATORIES,144599787.00,2618001.00,170175.00,726805.00,896980.00,58,6215
2004,HOME HEALTH CARE SERVICES,225981406.00,2805503.00,182359.00,20608.00,202967.00,83,6216
2004,OTHER AMBULATORY HEALTH CARE SERVICES,14236293.00,85222.00,5541.00,33450.00,38991.00,10,6219
2004,HOSPITALS,490341065.00,31704183.00,2060775.00,201385.00,2262160.00,61,6220
2004,GENERAL MEDICAL & SURGICAL HOSPITALS,1141964238.00,28258308.00,1836788.00,42372.00,1879160.00,80,6221
2004,NURSING & RESIDENTIAL CARE FACILITIES,92985367.00,2360741.00,153442.00,134483.00,287925.00,169,6230
2004,NURSING CARE FACILITIES,48211110.00,2085874.00,135576.00,44083.00,179659.00,122,6231
2004,"RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES",37591845.00,162952.00,10588.00,2304.00,12892.00,18,6232
2004,COMMUNITY CARE FACILITIES FOR THE ELDERLY,17415472.00,230889.00,15008.00,3213.00,18221.00,19,6233
2004,OTHER RESIDENTIAL CARE FACILITIES,34889170.00,1379453.00,89664.00,5813.00,95477.00,58,6239
2004,INDIVIDUAL & FAMILY SERVICES,22991669.00,1541708.00,100211.00,19936.00,120147.00,104,6241
2004,"COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES",726162.00,105067.00,6829.00,0.00,6829.00,7,6242
2004,VOCATIONAL REHABILITATION SERVICES,130425912.00,10815892.00,705336.00,8782.00,714118.00,110,6243
2004,CHILD DAY CARE SERVICES,62480201.00,525759.00,34171.00,62120.00,96291.00,99,6244
2004,"PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES",27268397.00,11202880.00,750848.00,12325.00,763173.00,172,7110
2004,PERFORMING ARTS COMPANIES,12120799.00,9144041.00,685614.00,15153.00,700767.00,40,7111
2004,SPECTATOR SPORTS,178203566.00,163850278.00,10662121.00,199177.00,10861298.00,90,7112
2004,"PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS",10616902.00,4279026.00,280030.00,29281.00,309311.00,37,7113
2004,"AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES",12693653.00,10393473.00,697021.00,11123.00,708144.00,14,7114
2004,"INDEPENDENT ARTISTS, WRITERS, & PERFORMERS",19638291.00,2643429.00,173387.00,13389.00,186776.00,300,7115
2004,"MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS",18072878.00,11145149.00,724992.00,17731.00,742723.00,140,7121
2004,AMUSEMENT PARKS & ARCADES,95039569.00,87577302.00,5718481.00,296738.00,6015219.00,46,7131
2004,GAMBLING INDUSTRIES,715835588.00,407730359.00,26522912.00,62196.00,26585108.00,12,7132
2004,OTHER AMUSEMENT & RECREATION INDUSTRIES,1168618116.00,943211182.00,63200186.00,635552.00,63835738.00,2144,7139
2004,TRAVELER ACCOMMODATION,1406665268.00,1312332435.00,86643297.00,1105619.00,87748916.00,2160,7211
2004,RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,34731134.00,22124144.00,1453516.00,17567.00,1471083.00,319,7212
2004,ROOMING & BOARDING HOUSES,3104869.00,1894056.00,123116.00,3059.00,126175.00,53,7213
2004,FOOD SERVICES & DRINKING PLACES,577176.00,550237.00,38445.00,0.00,38445.00,7,7220
2004,FULL-SERVICE RESTAURANTS,4382844996.00,4120522390.00,281116498.00,6268642.00,287385140.00,6682,7221
2004,LIMITED-SERVICE EATING PLACES,956159774.00,917200453.00,59856145.00,756227.00,60612372.00,1703,7222
2004,SPECIAL FOOD SERVICES,192628461.00,122233220.00,8146759.00,123381.00,8270140.00,417,7223
2004,DRINKING PLACES (ALCOHOLIC BEVERAGES),734551124.00,712885854.00,55532690.00,138091.00,55670781.00,1693,7224
2004,AUTOMOTIVE REPAIR & MAINTENANCE,1595542196.00,748163284.00,48655600.00,970482.00,49626082.00,5045,8111
2004,ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,183148704.00,41019690.00,2666278.00,510291.00,3176569.00,567,8112
2004,COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,243801452.00,58926102.00,3830184.00,271987.00,4102171.00,353,8113
2004,PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,409179907.00,140160110.00,9109841.00,368148.00,9477989.00,2763,8114
2004,PERSONAL CARE SERVICES,386145508.00,111158597.00,7225435.00,183131.00,7408566.00,3718,8121
2004,DEATH CARE SERVICES,66460262.00,4525084.00,294131.00,9612.00,303743.00,150,8122
2004,DRYCLEANING & LAUNDRY SERVICES,279442543.00,215163375.00,13985608.00,223315.00,14208923.00,521,8123
2004,OTHER PERSONAL SERVICES,612712222.00,356989085.00,23209605.00,413011.00,23622616.00,3151,8129
2004,"RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS",11029360.00,2607577.00,179180.00,12517.00,191697.00,93,8130
2004,RELIGIOUS ORGANIZATIONS,43721350.00,11250304.00,732243.00,665.00,732908.00,297,8131
2004,GRANTMAKING & GIVING SERVICES,31332176.00,3429647.00,225051.00,2130.00,227181.00,89,8132
2004,SOCIAL ADVOCACY ORGANIZATIONS,6879643.00,2221412.00,145685.00,48.00,145733.00,23,8133
2004,CIVIC & SOCIAL ORGANIZATIONS,260156042.00,134740893.00,10539774.00,58327.00,10598101.00,1173,8134
2004,"BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS",110484117.00,19280090.00,1271836.00,232156.00,1503992.00,296,8139
2004,PRIVATE HOUSEHOLDS,5655949.00,933438.00,60671.00,172726.00,233397.00,75,8141
2004,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",903151649.00,337837085.00,22314595.00,2238942.00,24553537.00,813,9211
2004,ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,832127.00,86412.00,5618.00,7985.00,13603.00,9,9231
2004,ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,33395418.00,27399029.00,1780937.00,10889.00,1791826.00,42,9241
2004,"ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT",96661.00,79040.00,5138.00,27159.00,32297.00,9,9251
2004,ADMINISTRATION OF ECONOMIC PROGRAMS,6354125.00,4057835.00,263757.00,172862.00,436619.00,8,9261
2004,UNDESIGNATED/SUPPRESSED,2518740962.00,132884451.00,8686328.00,2537134.00,11223462.00,1540,9999
2004,Total,241337353469.00,60309541847.00,3985151015.00,270853616.00,4256004631.00,152679,Total
2005,CROP PRODUCTION,377490981.00,23377440.00,1524812.00,127861.00,1652673.00,406,1110
2005,OILSEED & GRAIN FARMING,21680997.00,375264.00,24395.00,855.00,25250.00,40,1111
2005,VEGETABLE & MELON FARMING,11230884.00,1327177.00,86265.00,30.00,86295.00,21,1112
2005,FRUIT & TREE NUT FARMING,17583884.00,584578.00,38232.00,0.00,38232.00,17,1113
2005,"GREENHOUSE, NURSERY, & FLORICULTURE PRODUCTION",118038924.00,55370261.00,3599063.00,161355.00,3760418.00,128,1114
2005,OTHER CROP FARMING,31245772.00,4594012.00,298604.00,2888.00,301492.00,31,1119
2005,ANIMAL PRODUCTION,180163864.00,876828.00,56993.00,76969.00,133962.00,152,1120
2005,CATTLE RANCHING & FARMING,17926493.00,138771.00,9021.00,275.00,9296.00,33,1121
2005,HOG & PIG FARMING,220499661.00,207009.00,13454.00,478.00,13932.00,22,1122
2005,POULTRY & EGG PRODUCTION,21074344.00,725222.00,48364.00,130801.00,179165.00,9,1123
2005,ANIMAL AQUACULTURE,2478791.00,21899.00,1423.00,432.00,1855.00,5,1125
2005,OTHER ANIMAL PRODUCTION,28466321.00,191439.00,12444.00,174.00,12618.00,42,1129
2005,FORESTRY & LOGGING,7666326.00,3025090.00,196766.00,1234.00,198000.00,93,1130
2005,FOREST NURSERIES & GATHERING OF FOREST PRODUCTS,974204.00,478175.00,31081.00,156.00,31237.00,13,1132
2005,LOGGING,31918431.00,3160967.00,205462.00,625.00,206087.00,40,1133
2005,"FISHING, HUNTING & TRAPPING",4140970.00,2453830.00,159500.00,709.00,160209.00,30,1140
2005,FISHING,1441407.00,129637.00,8426.00,156.00,8582.00,7,1141
2005,HUNTING & TRAPPING,2312294.00,1652959.00,108274.00,948.00,109222.00,18,1142
2005,SUPPORT ACTIVITIES FOR AGRICULTURE & FORESTRY,371131132.00,5394501.00,350642.00,41289.00,391931.00,112,1150
2005,SUPPORT ACTIVITIES FOR CROP PRODUCTION,157762006.00,5251465.00,341345.00,15709.00,357054.00,80,1151
2005,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,70723786.00,3759056.00,244338.00,16198.00,260536.00,70,1152
2005,SUPPORT ACTIVITIES FOR FORESTRY,4768021.00,3897335.00,253327.00,0.00,253327.00,21,1153
2005,OIL AND GAS EXTRACTION,44208321.00,319966.00,20799.00,17734.00,38533.00,11,2111
2005,METAL ORE MINING,143986419.00,289161.00,18795.00,20618804.00,20637599.00,5,2122
2005,NONMETALLIC MINERAL MINING & QUARRYING,305828513.00,136819327.00,8893262.00,213122.00,9106384.00,155,2123
2005,SUPPORT ACTIVITIES FOR MINING,9037382.00,1849470.00,120214.00,4075.00,124289.00,10,2131
2005,UTILITIES,693111162.00,260560807.00,16993901.00,235859.00,17229760.00,213,2210
2005,"ELECTRIC POWER GENERATION, TRANSMISSION & DISTRIBUTION",5592694742.00,2841262604.00,184682076.00,12909727.00,197591803.00,116,2211
2005,NATURAL GAS DISTRIBUTION,2656842689.00,475373461.00,30899277.00,6997517.00,37896794.00,45,2212
2005,"WATER, SEWAGE & OTHER SYSTEMS",126039157.00,20328242.00,1321630.00,104771.00,1426401.00,88,2213
2005,CONSTRUCTION OF BUILDINGS,3246557584.00,58772743.00,3814257.00,3027520.00,6841777.00,1452,2360
2005,RESIDENTIAL BUILDING CONSTRUCTION,303380445.00,7563050.00,479299.00,367973.00,847272.00,449,2361
2005,NONRESIDENTIAL BUILDING CONSTRUCTION,191546598.00,13226298.00,859708.00,336215.00,1195923.00,88,2362
2005,HEAVY & CIVIL ENGINEERING CONSTRUCTION,1064816982.00,95109310.00,6182132.00,3589586.00,9771718.00,307,2370
2005,UTILITY SYSTEM CONSTRUCTION,22767969.00,1037727.00,67451.00,187202.00,254653.00,26,2371
2005,LAND SUBDIVISION,22767524.00,18096.00,1176.00,107.00,1283.00,14,2372
2005,"HIGHWAY, STREET, & BRIDGE CONSTRUCTION",27840740.00,4783494.00,310928.00,104964.00,415892.00,17,2373
2005,OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION,37229118.00,2537534.00,164940.00,27907.00,192847.00,26,2379
2005,SPECIALTY TRADE CONTRACTORS,3959240845.00,304223269.00,19779320.00,13431161.00,33210481.00,3478,2380
2005,"FOUNDATION, STRUCTURE, & BUILDING EXTERIOR CONTRACTORS",173637642.00,4910870.00,319210.00,150000.00,469210.00,206,2381
2005,BUILDING EQUIPMENT CONTRACTORS,484756053.00,19383216.00,1259927.00,736988.00,1996915.00,466,2382
2005,BUILDING FINISHING CONTRACTORS,148752039.00,11779444.00,765671.00,722832.00,1488503.00,353,2383
2005,OTHER SPECIALTY TRADE CONTRACTORS,482394510.00,59572885.00,3873098.00,1686369.00,5559467.00,563,2389
2005,FOOD MANUFACTURING,2104927524.00,23533409.00,1529676.00,4185878.00,5715554.00,147,3110
2005,ANIMAL FOOD MANUFACTURING,209268107.00,1648200.00,107134.00,80246.00,187380.00,30,3111
2005,GRAIN & OILSEED MILLING,79292667.00,2342721.00,152277.00,981092.00,1133369.00,17,3112
2005,SUGAR & CONFECTIONERY PRODUCT MANUFACTURING,106488848.00,16845096.00,1094929.00,608451.00,1703380.00,145,3113
2005,FRUIT & VEGETABLE PRESERVING & SPECIALTY FOOD MANUFACTURING,676877313.00,685219.00,44536.00,959897.00,1004433.00,27,3114
2005,DAIRY PRODUCT MANUFACTURING,684565951.00,253417.00,16473.00,202848.00,219321.00,12,3115
2005,ANIMAL SLAUGHTERING & PROCESSING,203304626.00,2463966.00,160156.00,166627.00,326783.00,24,3116
2005,BAKERIES & TORTILLA MANUFACTURING,137128782.00,5468207.00,359033.00,381610.00,740643.00,78,3118
2005,OTHER FOOD MANUFACTURING,441843692.00,2568373.00,168324.00,174652.00,342976.00,47,3119
2005,BEVERAGE MANUFACTURING,188588250.00,5988178.00,407155.00,203216.00,610371.00,26,3121
2005,TEXTILE MILLS,82610426.00,8859953.00,575900.00,3903.00,579803.00,60,3130
2005,FABRIC MILLS,17164030.00,8868.00,576.00,44746.00,45322.00,4,3132
2005,"TEXTILE, FABRIC FINISHING & FABRIC COATING MILLS",13090890.00,347673.00,22598.00,565.00,23163.00,9,3133
2005,TEXTILE PRODUCT MILLS,19388008.00,943037.00,61300.00,1377.00,62677.00,7,3140
2005,TEXTILE FURNISHINGS MILLS,12091286.00,3633757.00,236197.00,513.00,236710.00,30,3141
2005,OTHER TEXTILE PRODUCT MILLS,214651739.00,4382126.00,284836.00,92771.00,377607.00,78,3149
2005,APPAREL MANUFACTURING,38790415.00,2742507.00,178268.00,5300.00,183568.00,89,3150
2005,CUT & SEW APPAREL MANUFACTURING,53276840.00,1994633.00,129653.00,10763.00,140416.00,55,3152
2005,APPAREL ACCESSORIES & OTHER APPAREL MANUFACTURING,59630122.00,635611.00,41315.00,26106.00,67421.00,38,3159
2005,LEATHER & ALLIED PRODUCT MANUFACTURING,15611246.00,7914267.00,514431.00,203422.00,717853.00,14,3160
2005,LEATHER & HIDE TANNING & FINISHING,23055054.00,23264.00,1512.00,35725.00,37237.00,6,3161
2005,FOOTWEAR MANUFACTURING,20690837.00,142161.00,9241.00,12235.00,21476.00,4,3162
2005,OTHER LEATHER & ALLIED PRODUCT MANUFACTURING,2481979.00,307278.00,19971.00,852.00,20823.00,24,3169
2005,WOOD PRODUCT MANUFACTURING,2301908268.00,232342223.00,15102254.00,1701557.00,16803811.00,449,3210
2005,SAWMILLS & WOOD PRESERVATION,20571934.00,1535906.00,99835.00,54.00,99889.00,25,3211
2005,"VENEER, PLYWOOD, & ENGINEERED WOOD PRODUCT MANUFACTURING",470310638.00,35025553.00,2276660.00,1721976.00,3998636.00,45,3212
2005,OTHER WOOD PRODUCT MANUFACTURING,585779243.00,95457484.00,6180165.00,283899.00,6464064.00,208,3219
2005,PAPER MANUFACTURING,1384746155.00,40879392.00,2657156.00,15683183.00,18340339.00,75,3220
2005,"PULP, PAPER, & PAPERBOARD MILLS",242385363.00,951278.00,61832.00,23092.00,84924.00,7,3221
2005,CONVERTED PAPER PRODUCT MANUFACTURING,809000587.00,19230395.00,1249980.00,622593.00,1872573.00,60,3222
2005,PRINTING & RELATED SUPPORT ACTIVITIES,3663983511.00,485073777.00,31529865.00,2754069.00,34283934.00,1235,3231
2005,PETROLEUM & COAL PRODUCTS MANUFACTURING,97307386.00,80052143.00,5203388.00,8607093.00,13810481.00,28,3240
2005,PETROLEUM & COAL PRODUCTS MANUFACTURING,264464566.00,90639040.00,5891536.00,214388.00,6105924.00,17,3241
2005,CHEMICAL MANUFACTURING,2054663402.00,41693715.00,2710105.00,389319.00,3099424.00,157,3250
2005,BASIC CHEMICAL MANUFACTURING,181609045.00,7888750.00,512773.00,138615.00,651388.00,30,3251
2005,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL SYNTHETIC FIBERS & FILAMENTS MANUFACTURING",12169036.00,728499.00,47351.00,6432.00,53783.00,6,3252
2005,"PESTICIDE, FERTILIZER, & OTHER AGRICULTURAL CHEMICAL MANUFACTURING",256468016.00,1244884.00,80917.00,5234.00,86151.00,14,3253
2005,PHARMACEUTICAL & MEDICINE MANUFACTURING,805831421.00,1710636.00,111189.00,1280421.00,1391610.00,29,3254
2005,"PAINT, COATING, & ADHESIVE MANUFACTURING",47640676.00,3463930.00,225154.00,21666.00,246820.00,24,3255
2005,"SOAP, CLEANING COMPOUND, & TOILET PREPARATION MANUFACTURING",360867736.00,23953297.00,1556967.00,466012.00,2022979.00,49,3256
2005,OTHER CHEMICAL PRODUCT & PREPARATION MANUFACTURING,373002695.00,10917296.00,709622.00,208827.00,918449.00,50,3259
2005,PLASTICS & RUBBER PRODUCTS MANUFACTURING,778171331.00,43276579.00,2812969.00,633007.00,3445976.00,192,3260
2005,PLASTICS PRODUCT MANUFACTURING,1323168974.00,33609433.00,2184626.00,2964927.00,5149553.00,184,3261
2005,RUBBER PRODUCT MANUFACTURING,225894088.00,7484388.00,486487.00,115526.00,602013.00,32,3262
2005,NONMETALLIC MINERAL PRODUCT MANUFACTURING,502765480.00,106235762.00,6905328.00,2556177.00,9461505.00,190,3270
2005,CLAY PRODUCT & REFRACTORY MANUFACTURING,19653979.00,3097338.00,201326.00,1836.00,203162.00,21,3271
2005,GLASS & GLASS PRODUCT MANUFACTURING,127165576.00,5246237.00,341007.00,232642.00,573649.00,34,3272
2005,CEMENT & CONCRETE PRODUCT MANUFACTURING,773548896.00,440410423.00,28626681.00,602058.00,29228739.00,115,3273
2005,OTHER NONMETALLIC MINERAL PRODUCT MANUFACTURING,70351139.00,15962572.00,1037574.00,369079.00,1406653.00,30,3279
2005,PRIMARY METAL MANUFACTURING,511356224.00,38174250.00,2481322.00,1006389.00,3487711.00,56,3310
2005,IRON & STEEL MILLS & FERROALLOY MANUFACTURING,119347580.00,1360783.00,88449.00,439853.00,528302.00,10,3311
2005,STEEL PRODUCT MANUFACTURING FROM PURCHASED STEEL,159058376.00,7604857.00,494322.00,54093.00,548415.00,40,3312
2005,ALUMINA & ALUMINUM PRODUCTION & PROCESSING,256241956.00,122475.00,7963.00,63816.00,71779.00,8,3313
2005,NONFERROUS METAL (EXCEPT ALUMINUM) PRODUCTION & PROCESSING,72100455.00,56075.00,3645.00,4941.00,8586.00,5,3314
2005,FOUNDRIES,486320656.00,781171.00,50776.00,733465.00,784241.00,27,3315
2005,FABRICATED METAL PRODUCT MANUFACTURING,1841404089.00,165880930.00,10782259.00,1739702.00,12521961.00,701,3320
2005,FORGING & STAMPING,269756757.00,839296.00,54553.00,151656.00,206209.00,57,3321
2005,CUTLERY & HANDTOOL MANUFACTURING,137882381.00,1675693.00,108920.00,66215.00,175135.00,25,3322
2005,ARCHITECTURAL & STRUCTURAL METALS MANUFACTURING,640545812.00,116345642.00,7562453.00,1727135.00,9289588.00,169,3323
2005,"BOILER, TANK, & SHIPPING CONTAINER MANUFACTURING",78169322.00,8082758.00,525382.00,91687.00,617069.00,18,3324
2005,HARDWARE MANUFACTURING,36464200.00,3749767.00,243733.00,19968.00,263701.00,9,3325
2005,SPRING & WIRE PRODUCT MANUFACTURING,87836912.00,4340159.00,282110.00,141678.00,423788.00,16,3326
2005,"MACHINE SHOPS; TURNED PRODUCT; & SCREW, NUT, & BOLT MANUFACTURING",668119201.00,16640433.00,1081635.00,390059.00,1471694.00,293,3327
2005,"COATING, ENGRAVING, HEAT TREATING, & ALLIED ACTIVITIES",176337364.00,1206763.00,78441.00,255770.00,334211.00,71,3328
