periodyear,naicstitle,areaname,wage.type,wages,countyfp,Dem_RUCA,Dem_Desc,edr,planning.region
2010,Crop Production,Dakota,totwageYear,13810085,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Animal Production and Aquaculture,Dakota,totwageYear,311584,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Food Manufacturing,Dakota,totwageYear,128999483,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,145654285,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,5526117,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,"Total, All Industries",Dakota,totwageYear,7559174546,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Crop Production,Dakota,totwageYear,14312246,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Animal Production and Aquaculture,Dakota,totwageYear,327811,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Food Manufacturing,Dakota,totwageYear,121068796,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,125279136,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,7449556,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,"Total, All Industries",Dakota,totwageYear,7757609343,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Crop Production,Dakota,totwageYear,18386697,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Animal Production and Aquaculture,Dakota,totwageYear,1634493,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Support Activities for Animal Production,Dakota,totwageYear,144906,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Food Manufacturing,Dakota,totwageYear,114724931,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,112045008,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,11415550,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,"Total, All Industries",Dakota,totwageYear,7617665283,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Crop Production,Dakota,totwageYear,21469456,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Animal Production and Aquaculture,Dakota,totwageYear,1627351,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Support Activities for Animal Production,Dakota,totwageYear,571899,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Food Manufacturing,Dakota,totwageYear,88964046,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,97321653,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,31345809,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,"Total, All Industries",Dakota,totwageYear,7236099212,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Crop Production,Dakota,totwageYear,20165360,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Animal Production and Aquaculture,Dakota,totwageYear,394241,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Support Activities for Animal Production,Dakota,totwageYear,1152500,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Food Manufacturing,Dakota,totwageYear,92642301,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,83398952,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,32111989,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,"Total, All Industries",Dakota,totwageYear,6866874697,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Crop Production,Dakota,totwageYear,18645168,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Support Activities for Animal Production,Dakota,totwageYear,294787,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Food Manufacturing,Dakota,totwageYear,88726069,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,77692665,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,34070975,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,"Total, All Industries",Dakota,totwageYear,6661435906,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Crop Production,Dakota,totwageYear,17855421,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Animal Production and Aquaculture,Dakota,totwageYear,345836,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Support Activities for Animal Production,Dakota,totwageYear,241101,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Food Manufacturing,Dakota,totwageYear,91368515,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,63878827,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,33243991,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,"Total, All Industries",Dakota,totwageYear,6265107964,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Crop Production,Dakota,totwageYear,9653599,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Support Activities for Animal Production,Dakota,totwageYear,265426.5,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Food Manufacturing,Dakota,totwageYear,88962564,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,31997917,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,"Total, All Industries",Dakota,totwageYear,5904539038,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Crop Production,Dakota,totwageYear,9492374,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Animal Production and Aquaculture,Dakota,totwageYear,1052063,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Support Activities for Animal Production,Dakota,totwageYear,237137,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Food Manufacturing,Dakota,totwageYear,92222713,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,56778503,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,26717809,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,"Total, All Industries",Dakota,totwageYear,5559043478,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Crop Production,Dakota,totwageYear,9204751,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Animal Production and Aquaculture,Dakota,totwageYear,1341440,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Support Activities for Crop Production,Dakota,totwageYear,34480,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Support Activities for Animal Production,Dakota,totwageYear,218358.5,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Food Manufacturing,Dakota,totwageYear,93826552,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Agricultural Implement Manufacturing,Dakota,totwageYear,1494205,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Farm Product Raw Material Merchant Wholesalers,Dakota,totwageYear,43805027,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Farm Supplies Merchant Wholesalers,Dakota,totwageYear,19990084,037,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,"Total, All Industries",Dodge,totwageYear,284389546,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2018,Crop Production,Dodge,totwageYear,842027,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2018,Animal Production and Aquaculture,Dodge,totwageYear,6619734,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2018,Food Manufacturing,Dodge,totwageYear,842619,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2017,"Total, All Industries",Dodge,totwageYear,263641753,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2017,Crop Production,Dodge,totwageYear,170433.66666666666,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2017,Animal Production and Aquaculture,Dodge,totwageYear,6835811,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2016,"Total, All Industries",Dodge,totwageYear,253699614,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2016,Animal Production and Aquaculture,Dodge,totwageYear,7508177,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2016,Support Activities for Crop Production,Dodge,totwageYear,177993,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2016,Food Manufacturing,Dodge,totwageYear,763484,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2015,"Total, All Industries",Dodge,totwageYear,245433435,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2015,Animal Production and Aquaculture,Dodge,totwageYear,7319716,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2015,Support Activities for Crop Production,Dodge,totwageYear,284535,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2015,Food Manufacturing,Dodge,totwageYear,2976172,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2014,"Total, All Industries",Dodge,totwageYear,223275825,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2014,Animal Production and Aquaculture,Dodge,totwageYear,6861336,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2014,Food Manufacturing,Dodge,totwageYear,2870734,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2013,"Total, All Industries",Dodge,totwageYear,205595663,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2013,Animal Production and Aquaculture,Dodge,totwageYear,6569788,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2013,Food Manufacturing,Dodge,totwageYear,2870793,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2012,"Total, All Industries",Dodge,totwageYear,194809920,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2012,Crop Production,Dodge,totwageYear,135643,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2012,Animal Production and Aquaculture,Dodge,totwageYear,8173136,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2012,Food Manufacturing,Dodge,totwageYear,2631192,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2011,"Total, All Industries",Dodge,totwageYear,182925392,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2011,Animal Production and Aquaculture,Dodge,totwageYear,5994328,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2011,Farm Product Raw Material Merchant Wholesalers,Dodge,totwageYear,1927793,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2010,"Total, All Industries",Dodge,totwageYear,181971126,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2010,Animal Production and Aquaculture,Dodge,totwageYear,5588865,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2010,Farm Product Raw Material Merchant Wholesalers,Dodge,totwageYear,1794341,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2009,"Total, All Industries",Dodge,totwageYear,172141078,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2009,Animal Production and Aquaculture,Dodge,totwageYear,5590317,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2009,Food Manufacturing,Dodge,totwageYear,402026.5,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2009,Farm Product Raw Material Merchant Wholesalers,Dodge,totwageYear,1607009,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2008,"Total, All Industries",Dodge,totwageYear,195065978,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2008,Animal Production and Aquaculture,Dodge,totwageYear,5375143,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2008,Farm Product Raw Material Merchant Wholesalers,Dodge,totwageYear,1470848,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2007,"Total, All Industries",Dodge,totwageYear,188079512,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2007,Animal Production and Aquaculture,Dodge,totwageYear,5310131,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2007,Food Manufacturing,Dodge,totwageYear,689499,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2006,"Total, All Industries",Dodge,totwageYear,188397661,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2006,Animal Production and Aquaculture,Dodge,totwageYear,5397702,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2006,Food Manufacturing,Dodge,totwageYear,2286994,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2005,"Total, All Industries",Dodge,totwageYear,169936365,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2005,Animal Production and Aquaculture,Dodge,totwageYear,4761374,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2005,Food Manufacturing,Dodge,totwageYear,2445162,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2004,"Total, All Industries",Dodge,totwageYear,166396362,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2004,Animal Production and Aquaculture,Dodge,totwageYear,6245452,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2004,Food Manufacturing,Dodge,totwageYear,473156,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2003,"Total, All Industries",Dodge,totwageYear,142014726,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2003,Animal Production and Aquaculture,Dodge,totwageYear,5842187,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2002,"Total, All Industries",Dodge,totwageYear,139310117,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2002,Animal Production and Aquaculture,Dodge,totwageYear,5404012,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2001,"Total, All Industries",Dodge,totwageYear,126694738,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2001,Animal Production and Aquaculture,Dodge,totwageYear,4477704,039,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2018,"Total, All Industries",Douglas,totwageYear,822656106,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2018,Animal Production and Aquaculture,Douglas,totwageYear,1551083,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2018,Food Manufacturing,Douglas,totwageYear,8317780,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2017,"Total, All Industries",Douglas,totwageYear,769751885,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2017,Crop Production,Douglas,totwageYear,307952,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2017,Animal Production and Aquaculture,Douglas,totwageYear,328061.6666666667,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2017,Food Manufacturing,Douglas,totwageYear,6969436,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2016,"Total, All Industries",Douglas,totwageYear,744930813,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2016,Animal Production and Aquaculture,Douglas,totwageYear,1164083,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2016,Food Manufacturing,Douglas,totwageYear,7176920,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2015,"Total, All Industries",Douglas,totwageYear,719236889,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2015,Crop Production,Douglas,totwageYear,1613881,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2015,Food Manufacturing,Douglas,totwageYear,7556360,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2014,"Total, All Industries",Douglas,totwageYear,687201227,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2014,Crop Production,Douglas,totwageYear,1474045,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2014,Food Manufacturing,Douglas,totwageYear,7761399,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2013,"Total, All Industries",Douglas,totwageYear,648847406,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2013,Crop Production,Douglas,totwageYear,1285366,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2013,Animal Production and Aquaculture,Douglas,totwageYear,161736,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2013,Food Manufacturing,Douglas,totwageYear,8075627,041,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
