periodyear,naicstitle,Name,emp.break,emp,countyfp,Dem_RUCA,Dem_Desc,edr,planning.region
2013,Farm Supplies Merchant Wholesalers,Hennepin,empYear,256,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,"Total, All Industries",Hennepin,empYear,839499,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Crop Production,Hennepin,empYear,520,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Support Activities for Crop Production,Hennepin,empYear,60,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Support Activities for Animal Production,Hennepin,empYear,60,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Food Manufacturing,Hennepin,empYear,3996,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,2426,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Farm Supplies Merchant Wholesalers,Hennepin,empYear,276,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,"Total, All Industries",Hennepin,empYear,822852,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Crop Production,Hennepin,empYear,483,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Support Activities for Crop Production,Hennepin,empYear,43,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Support Activities for Animal Production,Hennepin,empYear,61,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Food Manufacturing,Hennepin,empYear,4185,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,2392,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Farm Supplies Merchant Wholesalers,Hennepin,empYear,323,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,"Total, All Industries",Hennepin,empYear,803733,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Crop Production,Hennepin,empYear,457,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Support Activities for Animal Production,Hennepin,empYear,58,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Food Manufacturing,Hennepin,empYear,4077,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,1889,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Farm Supplies Merchant Wholesalers,Hennepin,empYear,333,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,"Total, All Industries",Hennepin,empYear,804713,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Crop Production,Hennepin,empYear,463,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Animal Production and Aquaculture,Hennepin,empYear,27,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Support Activities for Animal Production,Hennepin,empYear,62,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Food Manufacturing,Hennepin,empYear,4012,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,1604,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Farm Supplies Merchant Wholesalers,Hennepin,empYear,379,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,"Total, All Industries",Hennepin,empYear,843084,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Crop Production,Hennepin,empYear,466,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Animal Production and Aquaculture,Hennepin,empYear,12,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Support Activities for Animal Production,Hennepin,empYear,65,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Food Manufacturing,Hennepin,empYear,3818,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,1245,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Farm Supplies Merchant Wholesalers,Hennepin,empYear,390,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,"Total, All Industries",Hennepin,empYear,848921,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Crop Production,Hennepin,empYear,480,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Support Activities for Animal Production,Hennepin,empYear,86,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Food Manufacturing,Hennepin,empYear,4452,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,1198,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Farm Supplies Merchant Wholesalers,Hennepin,empYear,371,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,"Total, All Industries",Hennepin,empYear,842841,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Crop Production,Hennepin,empYear,490,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Support Activities for Animal Production,Hennepin,empYear,124,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Food Manufacturing,Hennepin,empYear,4157,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,1149,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Farm Supplies Merchant Wholesalers,Hennepin,empYear,342,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,"Total, All Industries",Hennepin,empYear,833720,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Crop Production,Hennepin,empYear,496,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Support Activities for Crop Production,Hennepin,empYear,11,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Support Activities for Animal Production,Hennepin,empYear,83,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Food Manufacturing,Hennepin,empYear,4314,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,1163,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Farm Supplies Merchant Wholesalers,Hennepin,empYear,319,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,"Total, All Industries",Hennepin,empYear,824356,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Crop Production,Hennepin,empYear,500,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Support Activities for Animal Production,Hennepin,empYear,81,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Food Manufacturing,Hennepin,empYear,4449,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,774,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Farm Supplies Merchant Wholesalers,Hennepin,empYear,423,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,"Total, All Industries",Hennepin,empYear,821694,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Crop Production,Hennepin,empYear,492,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Support Activities for Animal Production,Hennepin,empYear,13,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Food Manufacturing,Hennepin,empYear,4759,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,748,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Farm Supplies Merchant Wholesalers,Hennepin,empYear,406,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,"Total, All Industries",Hennepin,empYear,832883,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Crop Production,Hennepin,empYear,504,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Food Manufacturing,Hennepin,empYear,4664,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,677,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Farm Supplies Merchant Wholesalers,Hennepin,empYear,405,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,"Total, All Industries",Hennepin,empYear,864137,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Crop Production,Hennepin,empYear,517,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Support Activities for Crop Production,Hennepin,empYear,3,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Support Activities for Animal Production,Hennepin,empYear,48,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Food Manufacturing,Hennepin,empYear,4515,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Farm Product Raw Material Merchant Wholesalers,Hennepin,empYear,485,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Farm Supplies Merchant Wholesalers,Hennepin,empYear,297,053,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,"Total, All Industries",Houston,empYear,5166,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2018,Crop Production,Houston,empYear,23,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2018,Animal Production and Aquaculture,Houston,empYear,117,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2017,"Total, All Industries",Houston,empYear,5158,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2017,Crop Production,Houston,empYear,24,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2017,Animal Production and Aquaculture,Houston,empYear,110,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2016,"Total, All Industries",Houston,empYear,5150,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2016,Crop Production,Houston,empYear,10,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2016,Animal Production and Aquaculture,Houston,empYear,117,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2016,Food Manufacturing,Houston,empYear,21,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2015,"Total, All Industries",Houston,empYear,4981,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2015,Crop Production,Houston,empYear,11,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2015,Animal Production and Aquaculture,Houston,empYear,108,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2015,Food Manufacturing,Houston,empYear,54,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2014,"Total, All Industries",Houston,empYear,4934,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2014,Crop Production,Houston,empYear,21,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2014,Animal Production and Aquaculture,Houston,empYear,101,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2014,Food Manufacturing,Houston,empYear,51,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2013,"Total, All Industries",Houston,empYear,4996,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2013,Crop Production,Houston,empYear,52,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2013,Animal Production and Aquaculture,Houston,empYear,106,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2013,Food Manufacturing,Houston,empYear,48,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2012,"Total, All Industries",Houston,empYear,4969,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2012,Crop Production,Houston,empYear,57,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2012,Animal Production and Aquaculture,Houston,empYear,101,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2012,Food Manufacturing,Houston,empYear,49,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2011,"Total, All Industries",Houston,empYear,4825,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2011,Crop Production,Houston,empYear,50,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2011,Animal Production and Aquaculture,Houston,empYear,96,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2010,"Total, All Industries",Houston,empYear,4845,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2010,Crop Production,Houston,empYear,29,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2010,Animal Production and Aquaculture,Houston,empYear,87,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2009,"Total, All Industries",Houston,empYear,4831,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2009,Crop Production,Houston,empYear,28,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2009,Animal Production and Aquaculture,Houston,empYear,76,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2009,Food Manufacturing,Houston,empYear,25,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2008,"Total, All Industries",Houston,empYear,5005,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2008,Crop Production,Houston,empYear,26,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2008,Animal Production and Aquaculture,Houston,empYear,71,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2007,"Total, All Industries",Houston,empYear,5051,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2007,Crop Production,Houston,empYear,11,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2007,Animal Production and Aquaculture,Houston,empYear,63,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2007,Food Manufacturing,Houston,empYear,29,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2006,"Total, All Industries",Houston,empYear,5155,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2006,Animal Production and Aquaculture,Houston,empYear,54,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2006,Food Manufacturing,Houston,empYear,49,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2005,"Total, All Industries",Houston,empYear,5240,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2005,Animal Production and Aquaculture,Houston,empYear,61,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2005,Food Manufacturing,Houston,empYear,45,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2004,"Total, All Industries",Houston,empYear,5166,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2004,Animal Production and Aquaculture,Houston,empYear,56,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2004,Food Manufacturing,Houston,empYear,20,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2003,"Total, All Industries",Houston,empYear,5196,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2003,Animal Production and Aquaculture,Houston,empYear,40,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2003,Farm Product Raw Material Merchant Wholesalers,Houston,empYear,6,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2002,"Total, All Industries",Houston,empYear,5087,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2002,Crop Production,Houston,empYear,8,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2002,Animal Production and Aquaculture,Houston,empYear,19,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2001,"Total, All Industries",Houston,empYear,5050,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2001,Crop Production,Houston,empYear,17,055,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast
2018,"Total, All Industries",Hubbard,empYear,6152,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2018,Crop Production,Hubbard,empYear,204,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2018,Animal Production and Aquaculture,Hubbard,empYear,7,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2017,"Total, All Industries",Hubbard,empYear,6105,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2017,Crop Production,Hubbard,empYear,201,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2017,Animal Production and Aquaculture,Hubbard,empYear,6,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2016,"Total, All Industries",Hubbard,empYear,5982,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2016,Crop Production,Hubbard,empYear,165,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2016,Animal Production and Aquaculture,Hubbard,empYear,15,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2015,"Total, All Industries",Hubbard,empYear,5825,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2015,Crop Production,Hubbard,empYear,164,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2015,Animal Production and Aquaculture,Hubbard,empYear,10,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2014,"Total, All Industries",Hubbard,empYear,5767,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2014,Crop Production,Hubbard,empYear,164,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2013,"Total, All Industries",Hubbard,empYear,5814,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2013,Crop Production,Hubbard,empYear,158,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
2012,"Total, All Industries",Hubbard,empYear,5735,057,B,Town/rural mix,EDR 2 - Headwaters,Northwest
